PetID,Type,Breed,Age,Color,Size,Weight,Vaccinated,HealthCondition,TimeInShelter,AdoptionFee,PreviousOwner,AdoptionLikelihood
1185,Rabbit,Rabbit,23,Brown,Small,22.0,0,0,19,305,1,Unlikely
1186,Bird,Parakeet,89,Gray,Small,6.5,1,0,4,204,1,Unlikely
1187,Bird,Parakeet,123,Black,Medium,26.9,1,0,65,16,1,Likely
1188,Bird,Parakeet,178,White,Large,13.5,1,0,41,199,0,Unlikely
1189,Bird,Parakeet,171,Orange,Large,6.7,1,0,15,31,0,Unlikely
1190,Dog,Labrador,147,Black,Medium,13.7,1,0,54,211,1,Likely
1191,Cat,Persian,51,Orange,Small,12.9,1,0,64,434,1,Unlikely
1192,Bird,Parakeet,11,Brown,Medium,13.4,1,0,72,272,1,Likely
1193,Bird,Parakeet,12,Gray,Medium,18.0,0,0,15,289,1,Likely
1194,Bird,Parakeet,74,Gray,Medium,16.1,1,0,79,290,0,Likely
1195,Cat,Persian,8,White,Medium,5.3,1,0,50,482,1,Likely
1196,Rabbit,Rabbit,152,Gray,Small,2.9,1,0,22,485,1,Unlikely
1197,Cat,Persian,41,Brown,Medium,22.2,0,0,18,233,1,Unlikely
1198,Cat,Persian,164,White,Small,17.2,0,0,80,407,0,Unlikely
1199,Cat,Persian,85,Black,Medium,11.4,1,0,2,181,0,Likely
1200,Bird,Parakeet,72,Gray,Large,24.4,0,0,36,145,0,Unlikely
1201,Bird,Parakeet,55,White,Small,12.3,0,0,20,49,0,Unlikely
1202,Bird,Parakeet,137,Brown,Large,24.1,0,0,16,429,0,Unlikely
1203,Bird,Parakeet,47,Orange,Medium,9.9,1,1,67,431,0,Unlikely
1204,Cat,Persian,143,Orange,Medium,3.1,1,0,30,102,0,Likely
1205,Dog,Poodle,176,Brown,Medium,28.0,0,0,55,32,0,Unlikely
1206,Dog,Golden Retriever,104,Brown,Small,12.4,0,0,66,496,0,Unlikely
1207,Rabbit,Rabbit,42,Orange,Large,24.0,1,0,26,470,0,Unlikely
1208,Cat,Siamese,60,White,Small,9.1,1,1,57,88,0,Unlikely
1209,Cat,Siamese,12,Orange,Small,19.7,0,0,69,484,0,Unlikely
1210,Dog,Labrador,130,Brown,Medium,26.3,1,0,2,410,0,Likely
1211,Dog,Poodle,7,Gray,Large,2.2,1,0,56,384,0,Likely
1212,Rabbit,Rabbit,80,Black,Medium,25.1,1,1,84,340,0,Unlikely
1213,Dog,Poodle,131,Gray,Small,17.6,1,0,62,314,0,Unlikely
1214,Dog,Labrador,109,Gray,Medium,18.6,1,1,34,240,1,Likely
1215,Cat,Persian,3,Brown,Large,16.2,1,0,56,265,0,Likely
1216,Dog,Poodle,27,Orange,Medium,26.4,1,0,55,222,0,Likely
1217,Dog,Poodle,114,White,Large,2.3,1,0,20,235,1,Unlikely
1218,Bird,Parakeet,107,Gray,Large,8.6,1,1,50,152,0,Unlikely
1219,Bird,Parakeet,40,Orange,Medium,26.4,1,1,25,467,1,Unlikely
1220,Rabbit,Rabbit,161,White,Small,22.8,1,0,84,56,1,Unlikely
1221,Bird,Parakeet,129,Gray,Medium,1.5,1,0,25,321,0,Likely
1222,Bird,Parakeet,8,White,Small,16.0,0,0,53,374,0,Unlikely
1223,Bird,Parakeet,101,Orange,Small,16.4,1,0,14,111,0,Unlikely
1224,Dog,Golden Retriever,160,Black,Medium,12.6,0,0,60,14,0,Unlikely
1225,Bird,Parakeet,124,Orange,Small,9.6,0,0,43,411,0,Unlikely
1226,Rabbit,Rabbit,176,Brown,Small,20.8,0,0,62,268,0,Unlikely
1227,Bird,Parakeet,107,White,Medium,7.0,1,0,76,113,1,Likely
1228,Bird,Parakeet,101,Black,Medium,24.2,0,0,69,251,0,Unlikely
1229,Cat,Persian,4,White,Medium,24.3,1,0,63,499,0,Likely
1230,Rabbit,Rabbit,110,White,Small,13.0,1,1,2,373,0,Unlikely
1231,Rabbit,Rabbit,19,Gray,Large,9.2,1,0,54,141,0,Likely
1232,Rabbit,Rabbit,32,Brown,Small,9.2,1,0,16,113,0,Unlikely
1233,Rabbit,Rabbit,137,White,Large,15.0,1,0,55,449,0,Unlikely
1234,Rabbit,Rabbit,12,Orange,Medium,21.9,1,0,43,289,0,Likely
1235,Dog,Golden Retriever,139,Orange,Large,11.4,1,0,61,482,1,Unlikely
1236,Rabbit,Rabbit,46,Gray,Medium,18.7,1,0,38,356,0,Likely
1237,Bird,Parakeet,119,Brown,Medium,12.1,1,0,45,24,0,Likely
1238,Bird,Parakeet,16,Brown,Large,9.8,1,1,51,367,0,Unlikely
1239,Dog,Poodle,129,Orange,Medium,1.7,1,0,42,309,0,Likely
1240,Dog,Poodle,63,Black,Large,1.1,0,0,24,254,0,Unlikely
1241,Bird,Parakeet,109,Gray,Medium,7.6,1,1,30,462,1,Unlikely
1242,Bird,Parakeet,119,Gray,Small,12.8,1,0,37,267,1,Unlikely
1243,Dog,Labrador,21,Orange,Small,25.7,1,0,53,125,0,Likely
1244,Cat,Persian,158,Orange,Medium,24.2,1,1,63,392,0,Unlikely
1245,Cat,Siamese,13,Black,Medium,8.7,1,0,11,249,0,Likely
1246,Cat,Siamese,162,Black,Large,8.1,1,0,78,286,0,Unlikely
1247,Cat,Siamese,4,Brown,Small,7.6,0,1,23,333,0,Unlikely
1248,Dog,Labrador,156,Gray,Large,10.8,0,0,80,476,0,Unlikely
1249,Rabbit,Rabbit,102,Gray,Medium,15.4,0,1,50,52,0,Unlikely
1250,Cat,Persian,59,Orange,Medium,13.7,1,0,85,367,0,Likely
1251,Cat,Siamese,128,Brown,Large,7.3,1,0,55,42,1,Unlikely
1252,Cat,Persian,27,Gray,Medium,4.8,1,0,55,165,1,Likely
1253,Dog,Golden Retriever,69,Brown,Small,1.4,1,1,4,41,0,Unlikely
1254,Dog,Poodle,25,Brown,Large,5.5,1,0,54,379,0,Unlikely
1255,Dog,Golden Retriever,131,Orange,Small,21.5,1,0,61,455,1,Unlikely
1256,Dog,Poodle,97,Brown,Small,8.1,1,0,78,175,0,Unlikely
1257,Bird,Parakeet,25,Black,Small,14.6,1,0,83,66,1,Unlikely
1258,Rabbit,Rabbit,148,Black,Large,18.1,1,0,5,65,0,Unlikely
1259,Cat,Siamese,162,White,Medium,26.7,0,1,18,399,0,Unlikely
1260,Bird,Parakeet,154,Orange,Small,26.8,1,0,44,82,0,Unlikely
1261,Rabbit,Rabbit,126,White,Small,22.6,1,0,31,349,1,Unlikely
1262,Dog,Labrador,133,Black,Small,2.0,0,0,21,104,0,Unlikely
1263,Cat,Persian,9,White,Medium,17.7,1,0,47,399,0,Likely
1264,Dog,Labrador,116,Orange,Medium,23.8,1,0,30,286,0,Likely
1265,Bird,Parakeet,178,Orange,Large,1.5,1,0,55,373,1,Unlikely
1266,Dog,Golden Retriever,134,Brown,Medium,16.9,0,0,68,185,1,Unlikely
1267,Bird,Parakeet,60,Gray,Large,25.9,1,0,69,283,1,Unlikely
1268,Bird,Parakeet,172,Brown,Large,14.7,1,0,41,3,1,Unlikely
1269,Rabbit,Rabbit,121,Orange,Large,1.1,0,0,45,137,0,Unlikely
1270,Cat,Persian,139,Black,Large,1.3,1,0,74,178,0,Unlikely
1271,Cat,Persian,175,Black,Large,13.1,0,1,80,236,0,Unlikely
1272,Bird,Parakeet,108,Brown,Small,5.5,0,0,30,17,0,Unlikely
1273,Cat,Persian,108,Orange,Medium,20.3,0,0,77,302,1,Unlikely
1274,Cat,Siamese,131,Black,Small,21.6,0,0,85,415,1,Unlikely
1275,Cat,Persian,76,Orange,Large,6.2,1,0,45,413,0,Unlikely
1276,Bird,Parakeet,30,Black,Medium,26.8,0,0,45,419,0,Unlikely
1277,Rabbit,Rabbit,21,Orange,Small,13.8,1,0,79,8,1,Likely
1278,Bird,Parakeet,156,White,Small,5.1,1,0,84,419,0,Unlikely
1279,Bird,Parakeet,161,Orange,Large,23.2,1,0,84,28,0,Unlikely
1280,Bird,Parakeet,163,Orange,Small,23.9,1,0,45,143,0,Unlikely
1281,Bird,Parakeet,34,Brown,Small,19.5,1,0,55,347,0,Unlikely
1282,Bird,Parakeet,41,White,Small,25.8,1,0,59,148,0,Unlikely
1283,Cat,Siamese,51,Gray,Small,22.4,0,0,5,63,0,Unlikely
1284,Bird,Parakeet,175,Brown,Small,26.6,1,0,32,366,0,Unlikely
1285,Rabbit,Rabbit,82,Gray,Large,13.6,1,1,6,449,1,Unlikely
1286,Dog,Poodle,58,Black,Large,22.7,1,1,26,379,0,Unlikely
1287,Cat,Persian,75,Gray,Small,30.0,0,0,37,186,0,Unlikely
1288,Bird,Parakeet,23,Orange,Large,22.0,1,0,13,365,1,Likely
1289,Bird,Parakeet,176,Gray,Large,4.3,1,0,69,226,0,Unlikely
1290,Bird,Parakeet,128,Brown,Medium,16.0,1,0,25,117,0,Likely
1291,Rabbit,Rabbit,150,Brown,Small,18.0,1,0,13,411,1,Unlikely
1292,Dog,Golden Retriever,17,Gray,Large,6.1,0,1,88,438,0,Unlikely
1293,Dog,Poodle,69,Brown,Large,28.9,1,0,20,355,1,Unlikely
1294,Bird,Parakeet,108,Brown,Small,6.1,0,1,72,253,0,Unlikely
1295,Dog,Labrador,139,Gray,Medium,6.1,0,0,60,30,0,Likely
1296,Bird,Parakeet,94,White,Small,27.5,1,0,73,160,0,Unlikely
1297,Cat,Persian,15,White,Medium,14.5,0,0,21,214,0,Likely
1298,Cat,Persian,91,Black,Small,2.8,0,1,61,443,1,Unlikely
1299,Dog,Labrador,163,Brown,Small,18.3,0,0,84,168,0,Unlikely
1300,Dog,Labrador,33,Gray,Small,18.5,1,0,79,80,1,Likely
1301,Rabbit,Rabbit,125,Brown,Small,2.9,1,1,26,45,1,Unlikely
1302,Cat,Siamese,16,Orange,Medium,29.2,1,0,54,48,0,Likely
1303,Dog,Labrador,162,Brown,Medium,16.8,1,0,42,448,1,Likely
1304,Cat,Siamese,66,Brown,Large,17.2,0,0,11,297,0,Unlikely
1305,Rabbit,Rabbit,168,White,Small,16.1,1,0,37,406,0,Unlikely
1306,Bird,Parakeet,156,Gray,Medium,18.7,1,0,11,367,1,Likely
1307,Cat,Persian,47,Brown,Medium,8.7,1,0,27,282,0,Likely
1308,Bird,Parakeet,167,White,Medium,9.3,0,0,83,472,0,Unlikely
1309,Rabbit,Rabbit,148,Black,Small,15.8,0,0,34,415,0,Unlikely
1310,Rabbit,Rabbit,124,White,Large,24.4,1,0,38,466,0,Unlikely
1311,Dog,Golden Retriever,1,White,Medium,2.4,1,0,61,87,0,Likely
1312,Cat,Siamese,87,White,Small,18.5,1,1,87,120,0,Unlikely
1313,Dog,Poodle,128,Brown,Medium,24.4,1,1,53,2,0,Unlikely
1314,Rabbit,Rabbit,67,Brown,Medium,5.6,0,0,65,315,0,Unlikely
1315,Cat,Persian,4,Black,Large,1.4,1,0,3,459,0,Likely
1316,Cat,Siamese,153,Orange,Medium,10.1,1,0,67,226,0,Likely
1317,Rabbit,Rabbit,47,Orange,Medium,18.1,0,0,28,78,0,Unlikely
1318,Bird,Parakeet,38,Orange,Small,5.0,0,0,14,144,1,Unlikely
1319,Dog,Poodle,143,Black,Small,13.4,0,0,52,241,0,Unlikely
1320,Dog,Labrador,21,Orange,Large,17.0,0,0,30,31,0,Likely
1321,Dog,Labrador,57,Orange,Small,18.4,1,0,58,262,0,Likely
1322,Cat,Siamese,117,White,Small,9.0,1,0,54,210,0,Unlikely
1323,Cat,Persian,46,Brown,Large,12.6,1,0,69,70,0,Unlikely
1324,Bird,Parakeet,142,Brown,Medium,23.6,1,0,15,383,1,Likely
1325,Rabbit,Rabbit,145,White,Large,28.3,1,0,38,196,1,Unlikely
1326,Rabbit,Rabbit,39,White,Small,26.0,1,0,78,57,1,Unlikely
1327,Cat,Siamese,137,White,Large,17.4,0,1,14,423,1,Unlikely
1328,Cat,Persian,99,Brown,Medium,12.9,1,0,57,468,0,Likely
1329,Cat,Siamese,77,Orange,Large,10.7,1,0,59,111,0,Unlikely
1330,Rabbit,Rabbit,115,White,Small,4.6,0,0,8,47,1,Unlikely
1331,Bird,Parakeet,134,Black,Small,4.1,1,0,72,434,0,Unlikely
1332,Dog,Golden Retriever,151,White,Large,21.0,1,0,19,184,1,Unlikely
1333,Bird,Parakeet,91,Gray,Medium,8.5,1,0,32,366,1,Likely
1334,Bird,Parakeet,98,White,Large,8.4,0,0,29,326,1,Unlikely
1335,Bird,Parakeet,120,Brown,Medium,29.9,1,0,41,164,0,Likely
1336,Rabbit,Rabbit,46,White,Medium,6.4,1,0,75,214,1,Likely
1337,Dog,Golden Retriever,38,Gray,Large,5.3,0,0,45,330,0,Unlikely
1338,Cat,Persian,142,Black,Medium,3.9,0,0,13,329,0,Unlikely
1339,Rabbit,Rabbit,100,Orange,Small,17.8,1,1,27,120,0,Unlikely
1340,Rabbit,Rabbit,72,White,Large,19.2,0,0,19,212,1,Unlikely
1341,Bird,Parakeet,35,Gray,Medium,11.6,1,0,26,310,1,Likely
1342,Rabbit,Rabbit,147,Gray,Small,16.5,1,0,53,40,0,Unlikely
1343,Bird,Parakeet,30,Black,Large,23.9,0,0,51,352,0,Unlikely
1344,Cat,Persian,78,Brown,Small,24.7,0,0,37,403,0,Unlikely
1345,Dog,Poodle,84,White,Small,28.8,1,0,9,288,1,Unlikely
1346,Rabbit,Rabbit,113,Gray,Small,24.9,0,0,52,167,0,Unlikely
1347,Cat,Siamese,25,Black,Medium,17.4,0,0,54,482,0,Unlikely
1348,Cat,Siamese,168,Orange,Large,6.2,1,1,3,33,0,Unlikely
1349,Cat,Siamese,88,Gray,Large,3.9,1,0,69,317,0,Unlikely
1350,Bird,Parakeet,14,Black,Medium,2.6,1,0,8,483,0,Likely
1351,Rabbit,Rabbit,154,Brown,Large,20.3,0,0,14,474,0,Unlikely
1352,Cat,Siamese,102,Brown,Small,24.4,1,0,3,274,1,Unlikely
1353,Dog,Labrador,150,Gray,Large,15.8,1,0,24,426,1,Likely
1354,Cat,Persian,176,Gray,Medium,2.6,1,1,13,196,0,Unlikely
1355,Cat,Persian,83,White,Small,16.5,1,0,43,190,1,Unlikely
1356,Bird,Parakeet,110,Black,Medium,28.1,0,0,29,220,0,Unlikely
1357,Rabbit,Rabbit,179,Gray,Small,18.3,1,1,72,9,0,Unlikely
1358,Dog,Labrador,131,White,Small,24.5,1,0,51,119,0,Likely
1359,Rabbit,Rabbit,170,White,Large,24.2,1,0,42,122,0,Unlikely
1360,Bird,Parakeet,19,Gray,Small,28.0,1,0,31,246,1,Likely
1361,Dog,Poodle,28,Brown,Medium,23.3,1,0,63,359,0,Likely
1362,Cat,Persian,173,Black,Large,22.7,0,0,26,396,0,Unlikely
1363,Cat,Siamese,71,Black,Medium,7.8,1,0,18,220,1,Likely
1364,Cat,Siamese,63,Brown,Small,2.7,0,0,82,260,0,Unlikely
1365,Bird,Parakeet,73,Gray,Medium,16.0,1,0,57,57,1,Likely
1366,Rabbit,Rabbit,124,Black,Medium,4.6,1,0,7,314,1,Likely
1367,Dog,Golden Retriever,119,Gray,Small,28.9,1,0,48,459,0,Unlikely
1368,Bird,Parakeet,121,Gray,Large,9.4,0,0,80,127,1,Unlikely
1369,Dog,Poodle,19,White,Medium,25.7,1,0,60,186,0,Likely
1370,Cat,Persian,175,Brown,Small,12.2,1,0,33,204,0,Unlikely
1371,Cat,Siamese,142,Gray,Large,10.4,1,0,3,85,0,Unlikely
1372,Bird,Parakeet,120,Orange,Large,28.1,0,0,4,103,0,Unlikely
1373,Cat,Persian,166,Brown,Large,11.5,1,1,4,142,1,Unlikely
1374,Cat,Siamese,61,Black,Medium,12.3,0,0,42,204,0,Unlikely
1375,Rabbit,Rabbit,164,White,Medium,4.1,0,0,9,128,0,Unlikely
1376,Cat,Persian,168,Black,Medium,20.4,0,1,51,245,1,Unlikely
1377,Dog,Golden Retriever,30,Black,Large,9.4,0,0,17,37,0,Unlikely
1378,Dog,Labrador,9,Brown,Medium,18.0,1,0,17,362,0,Likely
1379,Dog,Labrador,64,Black,Small,18.1,1,0,20,108,0,Likely
1380,Bird,Parakeet,161,Gray,Medium,21.9,1,0,14,308,1,Likely
1381,Bird,Parakeet,120,Black,Medium,22.6,0,0,22,51,0,Unlikely
1382,Rabbit,Rabbit,52,White,Large,15.9,1,0,52,0,0,Unlikely
1383,Cat,Siamese,89,White,Medium,10.6,1,0,27,10,0,Likely
1384,Bird,Parakeet,142,Orange,Small,25.3,0,0,43,313,0,Unlikely
1385,Cat,Siamese,53,White,Large,10.0,1,0,3,234,1,Unlikely
1386,Dog,Labrador,78,Black,Small,15.7,1,0,88,127,0,Likely
1387,Cat,Persian,41,White,Large,12.6,1,0,8,423,0,Unlikely
1388,Rabbit,Rabbit,68,Brown,Large,25.8,1,0,86,213,0,Unlikely
1389,Cat,Persian,8,White,Medium,13.5,1,1,89,482,1,Likely
1390,Dog,Golden Retriever,2,Gray,Small,12.2,0,0,10,443,1,Unlikely
1391,Dog,Poodle,105,Brown,Large,21.0,1,0,29,242,0,Unlikely
1392,Rabbit,Rabbit,125,Orange,Medium,18.5,0,0,40,43,0,Unlikely
1393,Bird,Parakeet,110,Gray,Large,4.1,1,1,65,5,0,Unlikely
1394,Bird,Parakeet,86,Black,Large,15.7,1,0,21,155,0,Unlikely
1395,Dog,Poodle,169,Black,Large,22.3,1,0,24,414,0,Unlikely
1396,Rabbit,Rabbit,120,Black,Large,29.8,1,1,73,7,0,Unlikely
1397,Rabbit,Rabbit,127,Gray,Large,19.2,1,1,60,4,0,Unlikely
1398,Dog,Golden Retriever,16,Gray,Large,11.7,0,0,26,361,1,Unlikely
1399,Dog,Labrador,62,Gray,Medium,7.6,1,0,9,181,0,Likely
1400,Cat,Persian,113,Brown,Large,26.3,1,0,20,111,1,Unlikely
1401,Cat,Siamese,176,Brown,Small,24.6,1,1,56,491,0,Unlikely
1402,Dog,Labrador,158,Black,Medium,7.8,1,0,36,272,1,Likely
1403,Dog,Golden Retriever,12,White,Small,6.8,0,1,36,421,0,Unlikely
1404,Bird,Parakeet,35,Black,Large,21.7,0,0,73,264,0,Unlikely
1405,Cat,Persian,11,Orange,Small,10.1,1,0,22,457,1,Likely
1406,Cat,Persian,64,Brown,Large,9.9,1,0,1,211,0,Unlikely
1407,Dog,Labrador,50,Gray,Large,5.4,0,0,69,77,0,Unlikely
1408,Cat,Siamese,149,Brown,Medium,8.7,1,0,73,269,0,Likely
1409,Cat,Persian,69,Gray,Medium,13.4,1,0,37,153,1,Likely
1410,Rabbit,Rabbit,48,Orange,Large,22.3,0,0,83,220,0,Unlikely
1411,Bird,Parakeet,20,Orange,Medium,10.8,1,0,72,368,1,Likely
1412,Rabbit,Rabbit,101,Brown,Small,10.5,1,0,13,445,0,Unlikely
1413,Cat,Persian,172,Gray,Medium,9.3,1,0,84,346,0,Likely
1414,Bird,Parakeet,161,Orange,Medium,14.9,1,0,43,24,0,Likely
1415,Dog,Poodle,137,Black,Small,6.2,1,0,37,463,0,Unlikely
1416,Dog,Golden Retriever,68,Black,Medium,15.1,1,0,74,419,0,Likely
1417,Bird,Parakeet,35,Gray,Large,21.4,0,1,25,353,0,Unlikely
1418,Bird,Parakeet,65,Brown,Small,1.9,0,0,88,207,0,Unlikely
1419,Dog,Labrador,8,Orange,Large,1.3,1,0,21,416,0,Likely
1420,Dog,Labrador,45,Brown,Small,3.2,1,0,41,2,0,Likely
1421,Bird,Parakeet,87,Black,Large,16.5,0,0,73,214,1,Unlikely
1422,Bird,Parakeet,175,Orange,Large,25.8,1,0,42,394,1,Unlikely
1423,Cat,Persian,168,Brown,Medium,1.1,0,1,42,111,1,Unlikely
1424,Dog,Golden Retriever,76,White,Large,28.2,1,1,2,441,0,Unlikely
1425,Bird,Parakeet,76,Gray,Medium,4.1,0,0,68,191,1,Unlikely
1426,Bird,Parakeet,174,Gray,Small,25.4,1,0,8,401,0,Unlikely
1427,Cat,Persian,47,White,Large,15.0,1,0,61,46,0,Unlikely
1428,Bird,Parakeet,15,Black,Large,20.1,0,0,14,488,1,Unlikely
1429,Bird,Parakeet,105,Orange,Small,15.8,1,0,77,427,1,Unlikely
1430,Bird,Parakeet,147,Gray,Small,14.8,1,0,21,220,0,Unlikely
1431,Rabbit,Rabbit,26,White,Large,25.2,1,0,24,186,0,Unlikely
1432,Cat,Persian,52,White,Small,22.9,0,1,50,49,0,Unlikely
1433,Rabbit,Rabbit,93,Black,Medium,15.0,1,0,82,196,0,Likely
1434,Bird,Parakeet,150,Black,Small,4.2,0,0,45,215,1,Unlikely
1435,Bird,Parakeet,21,Brown,Small,4.3,1,0,64,412,0,Likely
1436,Dog,Labrador,51,Gray,Large,24.2,1,1,64,220,1,Unlikely
1437,Rabbit,Rabbit,38,Brown,Medium,16.4,1,0,26,379,0,Likely
1438,Cat,Siamese,20,White,Small,15.0,1,0,32,89,1,Likely
1439,Bird,Parakeet,157,Orange,Medium,20.7,0,0,57,231,1,Unlikely
1440,Rabbit,Rabbit,179,Orange,Medium,25.9,0,0,53,322,0,Unlikely
1441,Dog,Poodle,132,Black,Medium,19.2,1,0,33,257,0,Likely
1442,Dog,Labrador,55,Orange,Large,23.1,0,0,52,152,1,Unlikely
1443,Dog,Labrador,92,Orange,Small,23.2,0,0,18,255,0,Unlikely
1444,Bird,Parakeet,28,Orange,Large,11.3,1,0,35,402,0,Unlikely
1445,Bird,Parakeet,4,White,Small,8.9,0,1,12,423,0,Unlikely
1446,Dog,Poodle,150,Orange,Small,24.2,1,0,51,257,0,Unlikely
1447,Rabbit,Rabbit,76,Orange,Large,11.9,0,0,89,466,1,Unlikely
1448,Cat,Persian,173,Orange,Medium,27.2,1,0,10,64,0,Likely
1449,Cat,Siamese,67,Brown,Medium,3.0,1,0,52,189,1,Likely
1450,Bird,Parakeet,86,White,Small,2.7,1,0,34,90,0,Unlikely
1451,Cat,Siamese,162,Black,Large,27.9,0,1,67,437,1,Unlikely
1452,Cat,Persian,91,Brown,Medium,19.8,1,1,39,172,0,Unlikely
1453,Dog,Golden Retriever,105,Gray,Medium,12.0,1,0,8,246,0,Likely
1454,Bird,Parakeet,1,White,Small,22.9,1,0,29,255,0,Likely
1455,Rabbit,Rabbit,72,White,Small,20.5,1,0,22,115,1,Unlikely
1456,Dog,Golden Retriever,87,Gray,Large,16.4,1,0,84,48,0,Unlikely
1457,Dog,Labrador,166,Gray,Small,3.9,0,0,70,226,1,Unlikely
1458,Dog,Golden Retriever,6,Gray,Medium,24.6,1,0,61,488,0,Likely
1459,Rabbit,Rabbit,153,Black,Medium,26.1,1,1,43,68,0,Unlikely
1460,Rabbit,Rabbit,145,Orange,Medium,6.0,1,0,49,421,1,Likely
1461,Dog,Poodle,61,White,Medium,25.7,0,0,29,387,0,Unlikely
1462,Bird,Parakeet,12,Orange,Large,26.5,1,1,81,400,0,Unlikely
1463,Bird,Parakeet,6,Orange,Large,16.9,1,0,31,125,0,Likely
1464,Bird,Parakeet,27,Gray,Small,20.0,0,0,53,436,0,Unlikely
1465,Bird,Parakeet,136,Black,Small,12.1,0,0,34,212,0,Unlikely
1466,Rabbit,Rabbit,124,Brown,Small,9.2,0,0,38,52,0,Unlikely
1467,Rabbit,Rabbit,106,Black,Large,21.9,1,1,57,111,0,Unlikely
1468,Cat,Siamese,93,Orange,Medium,26.0,0,1,4,158,1,Unlikely
1469,Bird,Parakeet,109,Black,Small,20.0,1,1,2,239,1,Unlikely
1470,Dog,Golden Retriever,99,Gray,Medium,15.8,1,1,12,149,0,Unlikely
1471,Cat,Persian,168,Brown,Small,5.6,1,0,35,138,0,Unlikely
1472,Rabbit,Rabbit,142,Gray,Small,2.6,1,1,70,417,0,Unlikely
1473,Cat,Persian,35,Brown,Small,13.9,0,1,72,112,1,Unlikely
1474,Rabbit,Rabbit,176,Orange,Small,2.4,1,0,21,142,0,Unlikely
1475,Bird,Parakeet,84,Brown,Small,17.5,1,0,61,369,0,Unlikely
1476,Bird,Parakeet,56,Brown,Medium,12.1,0,0,35,137,1,Unlikely
1477,Cat,Persian,177,Brown,Small,23.0,0,0,48,485,0,Unlikely
1478,Bird,Parakeet,141,Black,Medium,9.9,1,0,15,479,1,Likely
1479,Rabbit,Rabbit,49,Black,Large,18.2,1,1,71,436,0,Unlikely
1480,Cat,Siamese,46,Orange,Small,16.6,1,1,15,303,0,Unlikely
1481,Rabbit,Rabbit,113,Brown,Medium,1.1,0,0,6,30,1,Unlikely
1482,Cat,Persian,136,White,Large,3.1,1,0,81,292,0,Unlikely
1483,Dog,Labrador,43,Orange,Large,9.4,0,1,68,107,1,Unlikely
1484,Bird,Parakeet,148,Brown,Large,26.6,1,0,22,283,0,Unlikely
1485,Rabbit,Rabbit,124,Brown,Medium,5.3,1,0,32,158,1,Likely
1486,Rabbit,Rabbit,97,Black,Small,21.6,1,0,22,325,0,Unlikely
1487,Bird,Parakeet,90,Orange,Small,29.2,0,1,27,13,0,Unlikely
1488,Rabbit,Rabbit,39,Brown,Medium,23.9,1,1,15,121,0,Unlikely
1489,Rabbit,Rabbit,85,Brown,Small,8.0,0,0,44,214,0,Unlikely
1490,Rabbit,Rabbit,177,Orange,Medium,27.3,1,0,86,271,0,Likely
1491,Rabbit,Rabbit,62,White,Small,3.7,1,1,9,24,0,Unlikely
1492,Rabbit,Rabbit,106,Orange,Large,14.6,0,0,34,422,0,Unlikely
1493,Dog,Labrador,107,Orange,Small,26.7,1,0,73,321,0,Likely
1494,Rabbit,Rabbit,54,White,Medium,19.6,1,0,15,293,0,Likely
1495,Bird,Parakeet,126,Orange,Medium,13.0,1,0,62,168,0,Likely
1496,Cat,Siamese,9,Brown,Large,9.5,1,0,45,102,0,Likely
1497,Rabbit,Rabbit,88,Orange,Medium,11.9,1,0,84,353,1,Likely
1498,Bird,Parakeet,37,White,Small,15.8,1,1,72,370,0,Unlikely
1499,Cat,Siamese,49,Gray,Small,10.3,0,0,58,39,0,Unlikely
1500,Cat,Siamese,41,Orange,Large,29.1,1,1,19,234,0,Unlikely
1501,Dog,Poodle,17,Black,Medium,28.1,1,1,16,319,1,Likely
1502,Rabbit,Rabbit,88,Brown,Large,26.2,1,0,75,88,0,Unlikely
1503,Dog,Poodle,21,Brown,Small,13.2,1,0,8,99,0,Likely
1504,Bird,Parakeet,51,Black,Large,21.0,1,0,33,143,0,Unlikely
1505,Bird,Parakeet,59,Black,Medium,27.2,0,0,74,81,0,Unlikely
1506,Dog,Poodle,167,Orange,Large,25.7,0,0,18,76,1,Unlikely
1507,Dog,Labrador,41,Black,Medium,13.0,1,0,35,58,0,Likely
1508,Cat,Persian,39,Gray,Medium,4.3,1,0,43,228,0,Likely
1509,Rabbit,Rabbit,141,White,Small,3.2,1,0,50,90,1,Unlikely
1510,Cat,Siamese,11,Black,Small,17.7,1,1,3,353,0,Unlikely
1511,Dog,Labrador,147,Black,Small,19.6,0,0,59,394,1,Unlikely
1512,Bird,Parakeet,139,Gray,Medium,25.6,1,0,28,0,0,Likely
1513,Cat,Siamese,77,Brown,Large,9.5,1,0,46,268,1,Unlikely
1514,Bird,Parakeet,127,Brown,Medium,5.9,1,1,64,285,1,Unlikely
1515,Rabbit,Rabbit,46,Orange,Small,12.0,1,0,70,196,0,Unlikely
1516,Bird,Parakeet,45,Gray,Small,11.3,1,0,47,273,1,Unlikely
1517,Dog,Golden Retriever,1,White,Large,4.8,1,0,14,77,0,Likely
1518,Dog,Labrador,168,White,Small,20.5,1,0,7,140,0,Likely
1519,Dog,Poodle,108,Gray,Small,15.8,1,1,74,287,0,Unlikely
1520,Rabbit,Rabbit,19,White,Small,21.9,1,0,79,70,0,Likely
1521,Dog,Labrador,76,Brown,Large,11.2,1,0,31,455,1,Likely
1522,Cat,Siamese,72,White,Medium,10.4,1,0,81,49,0,Likely
