PetID,Type,Breed,Age,Color,Size,Weight,Vaccinated,HealthCondition,TimeInShelter,AdoptionFee,PreviousOwner,AdoptionLikelihood
1100,Dog,Golden Retriever,49.0,Gray,,18.6,0,0,47.0,178,1.0,Unlikely
1101,Rabbit,Rabbit,147.0,Orange,Medium,12.7,1,0,76.0,189,0.0,Likely
1102,Cat,Persian,115.0,Black,Small,20.6,1,1,36.0,162,0.0,Unlikely
1103,Rabbit,Rabbit,89.0,Brown,Medium,6.5,0,0,63.0,80,0.0,Unlikely
1104,Rabbit,Rabbit,85.0,Gray,Medium,24.7,0,0,76.0,493,0.0,Unlikely
1105,Cat,Persian,128.0,Gray,Medium,4.4,0,0,82.0,169,0.0,Unlikely
1106,Rabbit,Rabbit,140.0,White,Small,20.0,1,1,51.0,300,0.0,Unlikely
1107,Rabbit,Rabbit,169.0,Orange,Large,10.9,0,0,43.0,373,0.0,Unlikely
1108,Dog,Poodle,161.0,White,Large,22.7,1,0,34.0,195,0.0,Unlikely
1109,Rabbit,Rabbit,178.0,White,Large,16.9,1,0,49.0,202,0.0,Unlikely
1110,Rabbit,Rabbit,117.0,Orange,Small,14.1,0,0,18.0,46,0.0,Unlikely
1111,Cat,Persian,127.0,Brown,Large,5.9,0,0,61.0,462,0.0,Unlikely
1112,Cat,Persian,71.0,White,Small,19.5,0,0,57.0,157,0.0,Unlikely
1113,Cat,Persian,86.0,White,Medium,29.3,1,1,5.0,407,0.0,Unlikely
1114,Rabbit,Rabbit,33.0,Gray,Medium,24.9,0,0,89.0,193,1.0,Unlikely
1115,Dog,Labrador,81.0,Orange,Large,2.7,0,0,24.0,426,1.0,Unlikely
1116,Rabbit,Rabbit,152.0,Black,Small,11.9,1,0,64.0,417,0.0,Unlikely
1117,Rabbit,Rabbit,61.0,Brown,Medium,27.8,0,0,59.0,278,0.0,Unlikely
1118,Bird,Parakeet,61.0,Brown,Small,15.6,1,0,38.0,316,0.0,Unlikely
1119,Cat,Siamese,98.0,Orange,Small,20.2,1,0,33.0,478,1.0,Unlikely
1120,Dog,Labrador,28.0,Gray,Medium,27.5,1,0,10.0,420,0.0,Likely
1121,Dog,Labrador,43.0,Gray,Small,26.3,1,0,37.0,268,0.0,Likely
1122,Rabbit,Rabbit,169.0,Orange,Medium,15.6,0,0,87.0,480,0.0,Unlikely
1123,Dog,Labrador,167.0,Gray,Medium,13.7,1,0,11.0,198,0.0,Likely
1124,Dog,Poodle,86.0,Brown,Medium,10.9,1,0,24.0,223,0.0,Likely
1125,Bird,Parakeet,177.0,Brown,Small,21.9,1,0,88.0,262,0.0,Unlikely
1126,Dog,Poodle,17.0,Black,Medium,9.3,0,1,71.0,425,0.0,Unlikely
1127,Cat,Siamese,98.0,Orange,Small,8.2,1,0,21.0,165,0.0,Unlikely
1128,Rabbit,Rabbit,98.0,White,Medium,11.3,0,0,20.0,179,0.0,Unlikely
1129,Dog,Golden Retriever,65.0,White,Medium,6.1,1,1,10.0,427,0.0,Unlikely
1130,Dog,Poodle,74.0,Black,Large,21.2,1,0,89.0,191,0.0,Unlikely
1131,Cat,Persian,85.0,Black,Large,18.9,0,1,47.0,396,1.0,Unlikely
1132,Cat,Persian,5.0,Gray,Large,15.0,1,0,47.0,215,0.0,Likely
1133,Bird,Parakeet,2.0,Black,Small,12.3,1,0,15.0,283,0.0,Likely
1134,Dog,Labrador,22.0,Black,Small,27.4,1,0,44.0,351,0.0,Likely
1135,Bird,Parakeet,112.0,White,Medium,1.8,1,1,62.0,106,0.0,Unlikely
1136,Rabbit,Rabbit,57.0,Gray,Medium,23.3,1,0,6.0,465,0.0,Likely
1137,Dog,Poodle,66.0,Black,Medium,27.2,1,1,66.0,97,0.0,Unlikely
1138,Dog,Poodle,74.0,Black,Medium,13.9,0,0,76.0,367,0.0,Unlikely
1139,Rabbit,Rabbit,98.0,Gray,Small,17.0,1,1,4.0,481,0.0,Unlikely
1140,Bird,Parakeet,144.0,Orange,Medium,28.4,0,0,23.0,498,0.0,Unlikely
1141,Dog,Golden Retriever,112.0,Gray,Medium,7.2,1,0,13.0,229,0.0,Likely
1142,Dog,Poodle,179.0,White,Large,16.1,1,1,81.0,256,0.0,Unlikely
1143,Bird,Parakeet,125.0,Orange,Medium,14.8,1,1,31.0,42,0.0,Unlikely
1144,Dog,Poodle,167.0,Brown,Medium,8.5,1,0,16.0,241,0.0,Likely
1145,Bird,Parakeet,86.0,Gray,Medium,24.7,1,0,41.0,41,0.0,Likely
1146,Bird,Parakeet,,White,Small,27.1,1,0,1.0,94,0.0,Unlikely
1147,Dog,Labrador,88.0,Orange,Large,23.7,1,0,12.0,433,,Likely
1148,Dog,Poodle,168.0,Gray,Medium,6.7,1,0,56.0,253,0.0,Likely
1149,Dog,Golden Retriever,38.0,Black,Medium,3.5,1,0,50.0,187,1.0,Likely
1150,Bird,Parakeet,59.0,Gray,Large,18.6,1,0,20.0,384,1.0,Unlikely
1151,Dog,Labrador,138.0,Brown,Medium,2.7,0,0,66.0,306,0.0,Likely
1152,Rabbit,Rabbit,99.0,Gray,Small,20.5,1,0,36.0,399,0.0,Unlikely
1153,Bird,Parakeet,63.0,Orange,Medium,16.4,1,0,79.0,166,0.0,Likely
1154,Cat,Persian,49.0,Orange,Small,20.2,1,0,38.0,270,0.0,Unlikely
1155,Dog,Labrador,32.0,Gray,Small,18.1,1,0,22.0,124,1.0,Likely
1156,Bird,Parakeet,135.0,Orange,Medium,13.3,1,0,61.0,160,1.0,Likely
1157,Dog,Poodle,21.0,Black,Large,6.8,1,0,50.0,86,1.0,Likely
1158,Bird,Parakeet,20.0,Gray,Small,9.9,1,0,59.0,308,0.0,Likely
1159,Dog,Golden Retriever,154.0,Black,Large,16.2,0,1,20.0,488,0.0,Unlikely
1160,Dog,Labrador,127.0,Black,Medium,19.9,1,0,36.0,225,1.0,Likely
1161,Dog,Poodle,68.0,White,Small,23.6,1,1,15.0,144,0.0,Unlikely
1162,Cat,Siamese,110.0,Gray,Medium,23.2,0,0,62.0,344,1.0,Unlikely
1163,Dog,Labrador,116.0,Orange,Large,29.2,1,0,3.0,247,0.0,Likely
1164,Cat,Siamese,143.0,Black,Medium,9.3,1,0,5.0,361,0.0,Likely
1165,Cat,Siamese,120.0,White,Medium,3.1,1,0,56.0,5,0.0,Likely
1166,Bird,Parakeet,79.0,Gray,Small,11.0,1,0,31.0,30,0.0,Unlikely
1167,Dog,Labrador,116.0,Gray,Medium,22.6,1,0,86.0,196,0.0,Likely
1168,Rabbit,Rabbit,92.0,Brown,Medium,13.7,1,0,35.0,231,0.0,Likely
1169,Cat,Siamese,14.0,Brown,Medium,24.7,1,0,71.0,295,0.0,Likely
1170,Dog,Poodle,155.0,Black,Small,16.9,1,0,70.0,413,0.0,Unlikely
1171,Rabbit,Rabbit,125.0,Brown,Large,28.0,1,0,26.0,324,0.0,Unlikely
1172,Bird,Parakeet,168.0,Black,Large,28.5,1,0,1.0,459,0.0,Unlikely
1173,Rabbit,Rabbit,58.0,Orange,Medium,3.0,1,1,83.0,134,1.0,Unlikely
1174,Bird,Parakeet,28.0,Black,Small,14.2,1,0,7.0,492,0.0,Unlikely
1175,Cat,Persian,26.0,Brown,Medium,18.7,1,0,36.0,12,0.0,Likely
1176,Cat,Persian,113.0,Orange,Large,8.4,1,0,76.0,496,1.0,Unlikely
1177,Cat,Siamese,66.0,Brown,Small,12.8,1,1,84.0,3,1.0,Unlikely
1178,Bird,Parakeet,153.0,Black,Large,20.7,1,0,87.0,177,0.0,Unlikely
1179,Cat,Persian,131.0,White,Large,7.6,1,0,25.0,233,1.0,Unlikely
1180,Dog,Poodle,44.0,Gray,Small,18.5,1,0,59.0,258,0.0,Unlikely
1181,Rabbit,Rabbit,97.0,Brown,Small,21.2,1,0,61.0,139,0.0,Unlikely
1182,Dog,Poodle,42.0,Black,Medium,3.6,1,0,29.0,64,0.0,Likely
1183,Cat,Siamese,6.0,Orange,Medium,15.4,1,0,18.0,282,0.0,Likely
1184,Dog,Labrador,167.0,Brown,Large,8.6,1,1,41.0,362,1.0,Unlikely
1185,Rabbit,Rabbit,23.0,Brown,Small,22.0,0,0,19.0,305,1.0,Unlikely
1186,Bird,Parakeet,89.0,Gray,Small,6.5,1,0,4.0,204,1.0,Unlikely
1187,Bird,Parakeet,123.0,Black,Medium,26.9,1,0,65.0,16,1.0,Likely
1188,Bird,Parakeet,178.0,White,Large,13.5,1,0,41.0,199,0.0,Unlikely
1189,Bird,Parakeet,171.0,Orange,Large,6.7,1,0,15.0,31,0.0,Unlikely
1190,Dog,Labrador,147.0,Black,Medium,13.7,1,0,54.0,211,1.0,Likely
1191,Cat,Persian,51.0,Orange,Small,12.9,1,0,64.0,434,1.0,Unlikely
1192,Bird,Parakeet,11.0,Brown,Medium,13.4,1,0,72.0,272,1.0,Likely
1193,Bird,Parakeet,12.0,Gray,Medium,18.0,0,0,15.0,289,1.0,Likely
1194,Bird,Parakeet,74.0,Gray,Medium,16.1,1,0,79.0,290,0.0,Likely
1195,Cat,Persian,8.0,White,Medium,5.3,1,0,50.0,482,1.0,Likely
1196,Rabbit,Rabbit,152.0,Gray,Small,2.9,1,0,22.0,485,1.0,Unlikely
1197,Cat,Persian,41.0,Brown,Medium,22.2,0,0,18.0,233,1.0,Unlikely
1198,Cat,Persian,164.0,White,Small,17.2,0,0,80.0,407,0.0,Unlikely
1199,Cat,Persian,85.0,Black,Medium,11.4,1,0,2.0,181,0.0,Likely
1200,Bird,Parakeet,72.0,Gray,Large,24.4,0,0,36.0,145,0.0,Unlikely
1201,Bird,Parakeet,55.0,White,Small,12.3,0,0,20.0,49,0.0,Unlikely
1202,Bird,Parakeet,137.0,Brown,Large,24.1,0,0,,429,0.0,Unlikely
1203,Bird,Parakeet,47.0,Orange,Medium,9.9,1,1,67.0,431,0.0,Unlikely
1204,Cat,Persian,143.0,Orange,Medium,3.1,1,0,30.0,102,0.0,Likely
1205,Dog,Poodle,176.0,Brown,Medium,28.0,0,0,55.0,32,0.0,Unlikely
1206,Dog,Golden Retriever,104.0,Brown,Small,12.4,0,0,66.0,496,0.0,Unlikely
1207,Rabbit,Rabbit,42.0,Orange,Large,24.0,1,0,26.0,470,0.0,Unlikely
1208,Cat,Siamese,60.0,White,Small,9.1,1,1,57.0,88,0.0,Unlikely
1209,Cat,Siamese,12.0,Orange,Small,19.7,0,0,69.0,484,0.0,Unlikely
1210,Dog,Labrador,130.0,Brown,Medium,26.3,1,0,2.0,410,0.0,Likely
1211,Dog,Poodle,7.0,Gray,Large,2.2,1,0,56.0,384,0.0,Likely
1212,Rabbit,Rabbit,80.0,Black,Medium,25.1,1,1,84.0,340,0.0,Unlikely
1213,Dog,Poodle,131.0,Gray,Small,17.6,1,0,62.0,314,0.0,Unlikely
1214,Dog,Labrador,109.0,Gray,Medium,18.6,1,1,34.0,240,1.0,Likely
1215,Cat,Persian,3.0,Brown,Large,16.2,1,0,56.0,265,0.0,Likely
1216,Dog,Poodle,27.0,Orange,Medium,26.4,1,0,55.0,222,0.0,Likely
1217,Dog,Poodle,114.0,White,Large,2.3,1,0,20.0,235,1.0,Unlikely
1218,Bird,Parakeet,107.0,Gray,Large,8.6,1,1,50.0,152,0.0,Unlikely
1219,Bird,Parakeet,40.0,Orange,Medium,26.4,1,1,25.0,467,,Unlikely
1220,Rabbit,Rabbit,161.0,White,Small,22.8,1,0,84.0,56,1.0,Unlikely
1221,Bird,Parakeet,129.0,Gray,Medium,1.5,1,0,25.0,321,0.0,Likely
1222,Bird,Parakeet,8.0,White,Small,16.0,0,0,53.0,374,0.0,Unlikely
1223,Bird,Parakeet,101.0,Orange,Small,16.4,1,0,14.0,111,0.0,Unlikely
1224,Dog,Golden Retriever,160.0,Black,Medium,12.6,0,0,60.0,14,0.0,Unlikely
1225,Bird,Parakeet,124.0,Orange,Small,9.6,0,0,43.0,411,0.0,Unlikely
1226,Rabbit,Rabbit,176.0,Brown,Small,20.8,0,0,62.0,268,0.0,Unlikely
1227,Bird,Parakeet,107.0,White,Medium,7.0,1,0,76.0,113,1.0,Likely
1228,Bird,Parakeet,101.0,Black,Medium,24.2,0,0,69.0,251,0.0,Unlikely
1229,Cat,Persian,4.0,White,Medium,24.3,1,0,,499,0.0,Likely
1230,Rabbit,Rabbit,110.0,White,Small,13.0,1,1,2.0,373,0.0,Unlikely
1231,Rabbit,Rabbit,19.0,Gray,Large,9.2,1,0,54.0,141,0.0,Likely
1232,Rabbit,Rabbit,32.0,Brown,Small,9.2,1,0,16.0,113,0.0,Unlikely
1233,Rabbit,Rabbit,137.0,White,Large,15.0,1,0,55.0,449,0.0,Unlikely
1234,Rabbit,Rabbit,12.0,Orange,Medium,21.9,1,0,43.0,289,0.0,Likely
1235,Dog,Golden Retriever,139.0,Orange,Large,11.4,1,0,61.0,482,1.0,Unlikely
1236,Rabbit,Rabbit,46.0,Gray,Medium,18.7,1,0,38.0,356,0.0,Likely
1237,Bird,Parakeet,119.0,Brown,Medium,12.1,1,0,45.0,24,0.0,Likely
1238,Bird,Parakeet,16.0,Brown,Large,9.8,1,1,51.0,367,0.0,Unlikely
1239,Dog,Poodle,129.0,Orange,Medium,1.7,1,0,42.0,309,0.0,Likely
1240,Dog,Poodle,63.0,Black,Large,1.1,0,0,24.0,254,0.0,Unlikely
1241,Bird,Parakeet,109.0,Gray,Medium,7.6,1,1,30.0,462,1.0,Unlikely
1242,Bird,Parakeet,119.0,Gray,Small,12.8,1,0,37.0,267,1.0,Unlikely
1243,Dog,Labrador,21.0,Orange,Small,25.7,1,0,53.0,125,0.0,Likely
1244,Cat,Persian,158.0,Orange,Medium,24.2,1,1,63.0,392,0.0,Unlikely
1245,Cat,Siamese,13.0,Black,Medium,8.7,1,0,11.0,249,0.0,Likely
1246,Cat,Siamese,162.0,Black,Large,8.1,1,0,78.0,286,0.0,Unlikely
1247,Cat,Siamese,4.0,Brown,Small,7.6,0,1,23.0,333,0.0,Unlikely
1248,Dog,Labrador,156.0,Gray,Large,10.8,0,0,80.0,476,0.0,Unlikely
1249,Rabbit,Rabbit,102.0,Gray,Medium,15.4,0,1,50.0,52,0.0,Unlikely
1250,Cat,Persian,59.0,Orange,Medium,13.7,1,0,85.0,367,0.0,Likely
1251,Cat,Siamese,128.0,Brown,Large,7.3,1,0,55.0,42,1.0,Unlikely
1252,Cat,Persian,27.0,Gray,Medium,4.8,1,0,55.0,165,1.0,Likely
1253,Dog,Golden Retriever,69.0,Brown,Small,1.4,1,1,4.0,41,0.0,Unlikely
1254,Dog,Poodle,25.0,Brown,Large,5.5,1,0,54.0,379,0.0,Unlikely
1255,Dog,Golden Retriever,131.0,Orange,Small,21.5,1,0,61.0,455,1.0,Unlikely
1256,Dog,Poodle,97.0,Brown,Small,8.1,1,0,78.0,175,0.0,Unlikely
1257,Bird,Parakeet,25.0,Black,Small,14.6,1,0,83.0,66,1.0,Unlikely
1258,Rabbit,Rabbit,148.0,Black,Large,18.1,1,0,5.0,65,0.0,Unlikely
1259,Cat,Siamese,162.0,White,Medium,26.7,0,1,18.0,399,0.0,Unlikely
1260,Bird,Parakeet,154.0,Orange,Small,26.8,1,0,44.0,82,0.0,Unlikely
1261,Rabbit,Rabbit,126.0,White,Small,22.6,1,0,31.0,349,1.0,Unlikely
1262,Dog,Labrador,133.0,Black,Small,2.0,0,0,21.0,104,0.0,Unlikely
1263,Cat,Persian,9.0,White,Medium,17.7,1,0,47.0,399,,Likely
1264,Dog,Labrador,116.0,Orange,Medium,23.8,1,0,30.0,286,0.0,Likely
1265,Bird,Parakeet,178.0,Orange,Large,1.5,1,0,55.0,373,1.0,Unlikely
1266,Dog,Golden Retriever,134.0,Brown,Medium,16.9,0,0,68.0,185,1.0,Unlikely
1267,Bird,Parakeet,60.0,Gray,Large,25.9,1,0,69.0,283,1.0,Unlikely
1268,Bird,Parakeet,172.0,Brown,Large,14.7,1,0,41.0,3,1.0,Unlikely
1269,Rabbit,Rabbit,121.0,Orange,Large,1.1,0,0,45.0,137,0.0,Unlikely
1270,Cat,Persian,139.0,Black,Large,1.3,1,0,74.0,178,0.0,Unlikely
1271,Cat,Persian,175.0,Black,Large,13.1,0,1,80.0,236,0.0,Unlikely
1272,Bird,Parakeet,108.0,Brown,Small,5.5,0,0,30.0,17,0.0,Unlikely
1273,Cat,Persian,108.0,Orange,Medium,20.3,0,0,77.0,302,1.0,Unlikely
1274,Cat,Siamese,131.0,Black,Small,21.6,0,0,85.0,415,1.0,Unlikely
1275,Cat,Persian,76.0,Orange,,6.2,1,0,45.0,413,0.0,Unlikely
1276,Bird,Parakeet,30.0,Black,,26.8,0,0,45.0,419,0.0,Unlikely
1277,Rabbit,Rabbit,21.0,Orange,Small,13.8,1,0,79.0,8,1.0,Likely
1278,Bird,Parakeet,156.0,White,Small,5.1,1,0,84.0,419,0.0,Unlikely
1279,Bird,Parakeet,161.0,Orange,Large,23.2,1,0,84.0,28,0.0,Unlikely
1280,Bird,Parakeet,163.0,Orange,Small,23.9,1,0,45.0,143,0.0,Unlikely
1281,Bird,Parakeet,34.0,Brown,Small,19.5,1,0,55.0,347,0.0,Unlikely
1282,Bird,Parakeet,41.0,White,Small,25.8,1,0,59.0,148,0.0,Unlikely
1283,Cat,Siamese,51.0,Gray,Small,22.4,0,0,5.0,63,0.0,Unlikely
1284,Bird,Parakeet,175.0,Brown,Small,26.6,1,0,32.0,366,0.0,Unlikely
1285,Rabbit,Rabbit,82.0,Gray,Large,13.6,1,1,6.0,449,1.0,Unlikely
1286,Dog,Poodle,58.0,Black,Large,22.7,1,1,26.0,379,0.0,Unlikely
1287,Cat,Persian,75.0,Gray,Small,30.0,0,0,37.0,186,0.0,Unlikely
1288,Bird,Parakeet,23.0,Orange,Large,22.0,1,0,13.0,365,1.0,Likely
1289,Bird,Parakeet,176.0,Gray,Large,4.3,1,0,69.0,226,0.0,Unlikely
1290,Bird,Parakeet,128.0,Brown,Medium,16.0,1,0,25.0,117,0.0,Likely
1291,Rabbit,Rabbit,150.0,Brown,Small,18.0,1,0,13.0,411,,Unlikely
1292,Dog,Golden Retriever,17.0,Gray,Large,6.1,0,1,88.0,438,0.0,Unlikely
1293,Dog,Poodle,69.0,Brown,Large,28.9,1,0,20.0,355,1.0,Unlikely
1294,Bird,Parakeet,108.0,Brown,Small,6.1,0,1,72.0,253,0.0,Unlikely
1295,Dog,Labrador,139.0,Gray,Medium,6.1,0,0,60.0,30,0.0,Likely
1296,Bird,Parakeet,94.0,White,Small,27.5,1,0,73.0,160,0.0,Unlikely
1297,Cat,Persian,15.0,White,Medium,14.5,0,0,21.0,214,0.0,Likely
1298,Cat,Persian,91.0,Black,Small,2.8,0,1,61.0,443,1.0,Unlikely
1299,Dog,Labrador,163.0,Brown,Small,18.3,0,0,84.0,168,0.0,Unlikely
1300,Dog,Labrador,33.0,Gray,Small,18.5,1,0,79.0,80,1.0,Likely
1301,Rabbit,Rabbit,125.0,Brown,Small,2.9,1,1,26.0,45,1.0,Unlikely
1302,Cat,Siamese,16.0,Orange,Medium,29.2,1,0,54.0,48,0.0,Likely
1303,Dog,Labrador,162.0,Brown,Medium,16.8,1,0,42.0,448,1.0,Likely
1304,Cat,Siamese,66.0,Brown,Large,17.2,0,0,11.0,297,0.0,Unlikely
1305,Rabbit,Rabbit,168.0,White,Small,16.1,1,0,37.0,406,0.0,Unlikely
1306,Bird,Parakeet,156.0,Gray,Medium,18.7,1,0,11.0,367,1.0,Likely
1307,Cat,Persian,47.0,Brown,Medium,8.7,1,0,27.0,282,0.0,Likely
1308,Bird,Parakeet,167.0,White,Medium,9.3,0,0,83.0,472,0.0,Unlikely
1309,Rabbit,Rabbit,148.0,Black,Small,15.8,0,0,34.0,415,0.0,Unlikely
1310,Rabbit,Rabbit,124.0,White,Large,24.4,1,0,38.0,466,0.0,Unlikely
1311,Dog,Golden Retriever,1.0,White,Medium,2.4,1,0,61.0,87,0.0,Likely
1312,Cat,Siamese,87.0,White,Small,18.5,1,1,87.0,120,0.0,Unlikely
1313,Dog,Poodle,128.0,Brown,Medium,24.4,1,1,53.0,2,0.0,Unlikely
1314,Rabbit,Rabbit,67.0,Brown,Medium,5.6,0,0,65.0,315,0.0,Unlikely
1315,Cat,Persian,4.0,Black,Large,1.4,1,0,3.0,459,,Likely
1316,Cat,Siamese,153.0,Orange,Medium,10.1,1,0,67.0,226,0.0,Likely
1317,Rabbit,Rabbit,47.0,Orange,Medium,18.1,0,0,28.0,78,0.0,Unlikely
1318,Bird,Parakeet,38.0,Orange,Small,5.0,0,0,14.0,144,1.0,Unlikely
1319,Dog,Poodle,143.0,Black,Small,13.4,0,0,52.0,241,0.0,Unlikely
1320,Dog,Labrador,21.0,Orange,Large,17.0,0,0,30.0,31,0.0,Likely
1321,Dog,Labrador,57.0,Orange,Small,18.4,1,0,58.0,262,0.0,Likely
1322,Cat,Siamese,117.0,White,Small,9.0,1,0,54.0,210,0.0,Unlikely
1323,Cat,Persian,46.0,Brown,Large,12.6,1,0,69.0,70,0.0,Unlikely
1324,Bird,Parakeet,142.0,Brown,Medium,23.6,1,0,15.0,383,1.0,Likely
1325,Rabbit,Rabbit,145.0,White,Large,28.3,1,0,38.0,196,1.0,Unlikely
1326,Rabbit,Rabbit,39.0,White,Small,26.0,1,0,78.0,57,1.0,Unlikely
1327,Cat,Siamese,137.0,White,Large,17.4,0,1,14.0,423,1.0,Unlikely
1328,Cat,Persian,99.0,Brown,Medium,12.9,1,0,57.0,468,0.0,Likely
1329,Cat,Siamese,77.0,Orange,Large,10.7,1,0,59.0,111,0.0,Unlikely
1330,Rabbit,Rabbit,115.0,White,Small,4.6,0,0,8.0,47,1.0,Unlikely
1331,Bird,Parakeet,,Black,Small,4.1,1,0,72.0,434,0.0,Unlikely
1332,Dog,Golden Retriever,151.0,White,Large,21.0,1,0,19.0,184,1.0,Unlikely
1333,Bird,Parakeet,91.0,Gray,Medium,8.5,1,0,32.0,366,1.0,Likely
1334,Bird,Parakeet,98.0,White,Large,8.4,0,0,29.0,326,1.0,Unlikely
1335,Bird,Parakeet,120.0,Brown,Medium,29.9,1,0,41.0,164,0.0,Likely
1336,Rabbit,Rabbit,46.0,White,Medium,6.4,1,0,75.0,214,1.0,Likely
1337,Dog,Golden Retriever,38.0,Gray,Large,5.3,0,0,45.0,330,0.0,Unlikely
1338,Cat,Persian,142.0,Black,Medium,3.9,0,0,13.0,329,0.0,Unlikely
1339,Rabbit,Rabbit,100.0,Orange,Small,17.8,1,1,27.0,120,0.0,Unlikely
1340,Rabbit,Rabbit,,White,Large,19.2,0,0,19.0,212,1.0,Unlikely
1341,Bird,Parakeet,35.0,Gray,Medium,11.6,1,0,26.0,310,1.0,Likely
1342,Rabbit,Rabbit,147.0,Gray,Small,16.5,1,0,53.0,40,0.0,Unlikely
1343,Bird,Parakeet,30.0,Black,Large,23.9,0,0,51.0,352,0.0,Unlikely
1344,Cat,Persian,78.0,Brown,Small,24.7,0,0,37.0,403,0.0,Unlikely
1345,Dog,Poodle,84.0,White,Small,28.8,1,0,9.0,288,1.0,Unlikely
1346,Rabbit,Rabbit,113.0,Gray,Small,24.9,0,0,52.0,167,0.0,Unlikely
1347,Cat,Siamese,25.0,Black,Medium,17.4,0,0,54.0,482,0.0,Unlikely
1348,Cat,Siamese,168.0,Orange,Large,6.2,1,1,3.0,33,0.0,Unlikely
1349,Cat,Siamese,88.0,Gray,Large,3.9,1,0,69.0,317,0.0,Unlikely
1350,Bird,Parakeet,14.0,Black,Medium,2.6,1,0,8.0,483,0.0,Likely
1351,Rabbit,Rabbit,154.0,Brown,Large,20.3,0,0,14.0,474,0.0,Unlikely
1352,Cat,Siamese,102.0,Brown,Small,24.4,1,0,3.0,274,1.0,Unlikely
1353,Dog,Labrador,150.0,Gray,Large,15.8,1,0,24.0,426,1.0,
1354,Cat,Persian,176.0,Gray,Medium,2.6,1,1,13.0,196,0.0,Unlikely
1355,Cat,Persian,83.0,White,Small,16.5,1,0,43.0,190,1.0,Unlikely
1356,Bird,Parakeet,110.0,Black,Medium,28.1,0,0,29.0,220,0.0,Unlikely
1357,Rabbit,Rabbit,179.0,Gray,Small,18.3,1,1,72.0,9,0.0,Unlikely
1358,Dog,Labrador,131.0,White,Small,24.5,1,0,51.0,119,0.0,Likely
1359,Rabbit,Rabbit,170.0,White,Large,24.2,1,0,42.0,122,0.0,Unlikely
1360,Bird,Parakeet,19.0,Gray,Small,28.0,1,0,31.0,246,1.0,Likely
1361,Dog,Poodle,28.0,Brown,Medium,23.3,1,0,63.0,359,0.0,Likely
1362,Cat,Persian,173.0,Black,Large,22.7,0,0,26.0,396,0.0,Unlikely
1363,Cat,Siamese,71.0,Black,Medium,7.8,1,0,18.0,220,1.0,Likely
1364,Cat,Siamese,63.0,Brown,Small,2.7,0,0,82.0,260,0.0,Unlikely
1365,Bird,Parakeet,73.0,Gray,Medium,16.0,1,0,57.0,57,1.0,Likely
1366,Rabbit,Rabbit,124.0,Black,Medium,4.6,1,0,7.0,314,1.0,Likely
1367,Dog,Golden Retriever,119.0,Gray,Small,28.9,1,0,48.0,459,0.0,Unlikely
1368,Bird,Parakeet,121.0,Gray,Large,9.4,0,0,80.0,127,1.0,Unlikely
1369,Dog,Poodle,19.0,White,Medium,25.7,1,0,60.0,186,0.0,Likely
1370,Cat,Persian,175.0,Brown,Small,12.2,1,0,33.0,204,0.0,Unlikely
1371,Cat,Siamese,142.0,Gray,Large,10.4,1,0,3.0,85,0.0,Unlikely
1372,Bird,Parakeet,120.0,Orange,Large,28.1,0,0,4.0,103,0.0,Unlikely
1373,Cat,Persian,166.0,Brown,Large,11.5,1,1,4.0,142,1.0,Unlikely
1374,Cat,Siamese,61.0,Black,Medium,12.3,0,0,42.0,204,0.0,Unlikely
1375,Rabbit,Rabbit,164.0,White,Medium,4.1,0,0,9.0,128,0.0,Unlikely
1376,Cat,Persian,168.0,Black,Medium,20.4,0,1,51.0,245,1.0,Unlikely
1377,Dog,Golden Retriever,30.0,Black,Large,9.4,0,0,17.0,37,0.0,Unlikely
1378,Dog,Labrador,9.0,Brown,Medium,18.0,1,0,17.0,362,,Likely
1379,Dog,Labrador,64.0,Black,Small,18.1,1,0,20.0,108,0.0,Likely
1380,Bird,Parakeet,161.0,Gray,Medium,21.9,1,0,14.0,308,1.0,Likely
1381,Bird,Parakeet,120.0,Black,Medium,22.6,0,0,22.0,51,0.0,Unlikely
1382,Rabbit,Rabbit,52.0,White,Large,15.9,1,0,52.0,0,0.0,Unlikely
1383,Cat,Siamese,89.0,White,Medium,10.6,1,0,27.0,10,0.0,Likely
1384,Bird,Parakeet,142.0,Orange,Small,25.3,0,0,43.0,313,0.0,Unlikely
1385,Cat,Siamese,53.0,White,Large,10.0,1,0,3.0,234,1.0,Unlikely
1386,Dog,Labrador,78.0,Black,Small,15.7,1,0,88.0,127,0.0,Likely
1387,Cat,Persian,41.0,White,Large,12.6,1,0,8.0,423,0.0,Unlikely
1388,Rabbit,Rabbit,68.0,Brown,Large,25.8,1,0,86.0,213,0.0,Unlikely
1389,Cat,Persian,8.0,White,Medium,13.5,1,1,89.0,482,1.0,Likely
1390,Dog,Golden Retriever,2.0,Gray,Small,12.2,0,0,10.0,443,1.0,Unlikely
1391,Dog,Poodle,105.0,Brown,Large,21.0,1,0,29.0,242,0.0,Unlikely
1392,Rabbit,Rabbit,125.0,Orange,Medium,18.5,0,0,40.0,43,0.0,Unlikely
1393,Bird,Parakeet,110.0,Gray,Large,4.1,1,1,65.0,5,0.0,Unlikely
1394,Bird,Parakeet,86.0,Black,Large,15.7,1,0,21.0,155,0.0,Unlikely
1395,Dog,Poodle,169.0,Black,Large,22.3,1,0,24.0,414,0.0,Unlikely
